company_name,company_domain,careers_url,ats_platform,ats_tenant_or_slug,job_board_url,country_or_region_focus,industry,evidence_url,reason_accepted
CoralTree Hospitality,coraltreehospitality.com,https://careers-coraltreehospitality.icims.com/jobs/search?ss=1,iCIMS,careers-coraltreehospitality,https://careers-coraltreehospitality.icims.com/jobs/search?ss=1,US,Hospitality,https://careers-coraltreehospitality.icims.com/jobs/search?ss=1,iCIMS search endpoint exposes requisition listings and detail pages
MCI,mci.world,https://careers-onbrand24.icims.com/jobs/search?ss=1,iCIMS,careers-onbrand24,https://careers-onbrand24.icims.com/jobs/search?ss=1,Global,Business process outsourcing,https://careers-onbrand24.icims.com/jobs/search?ss=1,iCIMS search endpoint exposes requisition listings and detail pages
ATCC,atcc.org,https://careers-atcc.icims.com/jobs/search?ss=1,iCIMS,careers-atcc,https://careers-atcc.icims.com/jobs/search?ss=1,US,Biotechnology,https://careers-atcc.icims.com/jobs/search?ss=1,iCIMS search endpoint exposes requisition listings and detail pages
Orange County Public Schools,ocps.net,https://classified-ocps.icims.com/jobs/search?ss=1,iCIMS,classified-ocps,https://classified-ocps.icims.com/jobs/search?ss=1,US,Education,https://classified-ocps.icims.com/jobs/search?ss=1,iCIMS search endpoint exposes requisition listings and detail pages
Fieldprint,fieldprint.com,https://fieldprint-verticalscreen.icims.com/jobs/search?ss=1,iCIMS,fieldprint-verticalscreen,https://fieldprint-verticalscreen.icims.com/jobs/search?ss=1,US,Identity and background services,https://fieldprint-verticalscreen.icims.com/jobs/search?ss=1,iCIMS search endpoint exposes requisition listings and detail pages
Northern Arizona Healthcare,nahealth.com,https://careers-nahealth.icims.com/jobs/search?ss=1,iCIMS,careers-nahealth,https://careers-nahealth.icims.com/jobs/search?ss=1,US,Healthcare,https://careers-nahealth.icims.com/jobs/search?ss=1,iCIMS search endpoint exposes requisition listings and detail pages
Kleinfelder,kleinfelder.com,https://careers-kleinfelder.icims.com/jobs/search?ss=1,iCIMS,careers-kleinfelder,https://careers-kleinfelder.icims.com/jobs/search?ss=1,US,Engineering consulting,https://careers-kleinfelder.icims.com/jobs/search?ss=1,iCIMS search endpoint exposes requisition listings and detail pages
eXp World Holdings,expworldholdings.com,https://ats.rippling.com/exp-jobs/jobs,Rippling,exp-jobs,https://ats.rippling.com/exp-jobs/jobs,Global,Real estate,https://ats.rippling.com/exp-jobs/jobs/74a977e7-c443-4c0e-a252-5f986b7d5c31,Rippling ATS board exposes job-specific detail and apply pages
Gierd,gierd.com,https://ats.rippling.com/jobs-gierd-inc/jobs,Rippling,jobs-gierd-inc,https://ats.rippling.com/jobs-gierd-inc/jobs,US,E-commerce services,https://ats.rippling.com/jobs-gierd-inc/jobs/2b087841-4744-492d-81d8-129f7afe40bd,Rippling ATS board exposes job-specific detail and apply pages
RLB LLP,rlb.ca,https://ats.rippling.com/rlb-llp/jobs,Rippling,rlb-llp,https://ats.rippling.com/rlb-llp/jobs,Canada,Accounting and advisory,https://ats.rippling.com/rlb-llp/jobs,Rippling ATS board exposes job-specific detail and apply pages
Tuesday Health,tuesdayhealth.com,https://ats.rippling.com/jobs-at-tuesday-health/jobs,Rippling,jobs-at-tuesday-health,https://ats.rippling.com/jobs-at-tuesday-health/jobs,US,Healthcare,https://ats.rippling.com/jobs-at-tuesday-health/jobs/9055d305-7e51-4b53-8f7d-1f8ce8e3dcac,Rippling ATS board exposes job-specific detail and apply pages
True Legacy Homes,truelegacyhomes.com,https://ats.rippling.com/jobs-in-true-legacy-homes/jobs,Rippling,jobs-in-true-legacy-homes,https://ats.rippling.com/jobs-in-true-legacy-homes/jobs,US,Real estate services,https://ats.rippling.com/jobs-in-true-legacy-homes/jobs/23aa3ad8-9bf4-47f7-903c-16b88d10c8dd,Rippling ATS board exposes job-specific detail and apply pages
triOS College,trios.com,https://ats.rippling.com/career-opportunities-at-trios-college/jobs,Rippling,career-opportunities-at-trios-college,https://ats.rippling.com/career-opportunities-at-trios-college/jobs,Canada,Education,https://ats.rippling.com/career-opportunities-at-trios-college/jobs/35836749-83c7-420e-ae0b-f28691d55917/apply?step=application,Rippling ATS board exposes job-specific detail and apply pages
Nordik Institute,nordikinstitute.com,https://ats.rippling.com/nordik/jobs,Rippling,nordik,https://ats.rippling.com/nordik/jobs,Canada,Research nonprofit,https://ats.rippling.com/nordik/jobs/15fde766-d215-4dcd-9645-999f93f1471c,Rippling ATS board exposes job-specific detail and apply pages
Playworks,playworks.org,https://boards.greenhouse.io/playworks96,Greenhouse,playworks96,https://boards.greenhouse.io/playworks96,US,Nonprofit education,https://boards.greenhouse.io/playworks96/jobs/7960894,Greenhouse board exposes job-specific pages with application workflow
Luminis Health,luminishealth.org,https://boards.greenhouse.io/luminishealth,Greenhouse,luminishealth,https://boards.greenhouse.io/luminishealth,US,Healthcare,https://boards.greenhouse.io/luminishealth/jobs/5227754008?gh_jid=5227754008,Greenhouse board exposes job-specific pages with application workflow
DataKind,datakind.org,https://boards.greenhouse.io/datakindinc,Greenhouse,datakindinc,https://boards.greenhouse.io/datakindinc,US/Global,Nonprofit data science,https://boards.greenhouse.io/datakindinc/jobs/7753529003,Greenhouse board exposes job-specific pages with application workflow
Diana Health,heydianahealth.com,https://boards.greenhouse.io/dianahealth94,Greenhouse,dianahealth94,https://boards.greenhouse.io/dianahealth94,US,Healthcare,https://boards.greenhouse.io/dianahealth94/jobs/5161873008,Greenhouse board exposes job-specific pages with application workflow
Zocalo Health,zocalo.health,https://boards.greenhouse.io/zocalohealth,Greenhouse,zocalohealth,https://boards.greenhouse.io/zocalohealth,US,Healthcare,https://boards.greenhouse.io/zocalohealth/jobs/5233504008,Greenhouse board exposes job-specific pages with application workflow
Charlie Health,charliehealth.com,https://boards.greenhouse.io/charliehealth,Greenhouse,charliehealth,https://boards.greenhouse.io/charliehealth,US,Behavioral health,https://boards.greenhouse.io/charliehealth/jobs/4026887004,Greenhouse board exposes job-specific pages with application workflow
